F_id,Flight_number,Fare_code,Amount,Restrictions
992,528,business,582,refundable
993,528,coach,328,non-refundable
994,528,coach,378,refundable
995,528,first_class,912,non-refundable
996,528,first_class,1012,refundable
997,529,business,608,non-refundable
998,529,business,683,refundable
999,529,coach,353,non-refundable
1000,529,coach,403,refundable
1001,529,first_class,810,non-refundable
1002,529,first_class,910,refundable
1003,530,business,660,non-refundable
1004,530,business,735,refundable
1005,530,coach,334,non-refundable
1006,530,coach,384,refundable
1007,530,first_class,831,non-refundable
1008,530,first_class,931,refundable
1009,533,business,567,non-refundable
1010,533,business,642,refundable
1011,533,coach,227,non-refundable
1012,533,coach,277,refundable
1013,533,first_class,916,non-refundable
1014,533,first_class,1016,refundable
1015,536,business,674,non-refundable
1016,536,business,749,refundable
1017,536,coach,352,non-refundable
1018,536,coach,402,refundable
1019,536,first_class,951,non-refundable
1020,536,first_class,1051,refundable
1021,538,business,628,non-refundable
1022,538,business,703,refundable
1023,538,coach,284,non-refundable
1024,538,coach,334,refundable
1025,538,first_class,909,non-refundable
1026,538,first_class,1009,refundable
1027,539,business,669,non-refundable
1028,539,business,744,refundable
1029,539,coach,359,non-refundable
1030,539,coach,409,refundable
1031,539,first_class,854,non-refundable
1032,539,first_class,954,refundable
1033,552,business,566,non-refundable
1034,552,business,641,refundable
1035,552,coach,334,non-refundable
1036,552,coach,384,refundable
1037,552,first_class,866,non-refundable
1038,552,first_class,966,refundable
1039,553,business,588,non-refundable
1040,553,business,663,refundable
1041,553,coach,246,non-refundable
1042,553,coach,296,refundable
1043,553,first_class,806,non-refundable
1044,553,first_class,906,refundable
1045,560,business,529,non-refundable
1046,560,business,604,refundable
1047,560,coach,362,non-refundable
1048,560,coach,412,refundable
1049,560,first_class,881,non-refundable
1050,560,first_class,981,refundable
1051,561,business,661,non-refundable
1052,561,business,736,refundable
1053,561,coach,292,non-refundable
1054,561,coach,342,refundable
1055,561,first_class,937,non-refundable
1056,561,first_class,1037,refundable
1057,563,business,696,non-refundable
1058,563,business,771,refundable
1059,563,coach,387,non-refundable
1060,563,coach,437,refundable
1061,563,first_class,915,non-refundable
1062,563,first_class,1015,refundable
1063,564,business,508,non-refundable
1064,564,business,583,refundable
1065,564,coach,224,non-refundable
1066,564,coach,274,refundable
1067,564,first_class,899,non-refundable
1068,564,first_class,999,refundable
1069,567,business,692,non-refundable
1070,567,business,767,refundable
1071,567,coach,210,non-refundable
1072,567,coach,260,refundable
1073,567,first_class,841,non-refundable
1074,567,first_class,941,refundable
1075,570,business,590,non-refundable
1076,570,business,665,refundable
1077,570,coach,300,non-refundable
1078,570,coach,350,refundable
1079,570,first_class,939,non-refundable
1080,570,first_class,1039,refundable
1081,571,business,598,non-refundable
1082,571,business,673,refundable
1083,571,coach,237,non-refundable
1084,571,coach,287,refundable
1085,571,first_class,804,non-refundable
1086,571,first_class,904,refundable
1087,574,business,690,non-refundable
1088,574,business,765,refundable
1089,574,coach,312,non-refundable
1090,574,coach,362,refundable
1091,574,first_class,904,non-refundable
1092,574,first_class,1004,refundable
1093,575,business,581,non-refundable
1094,575,business,656,refundable
1095,575,coach,276,non-refundable
1096,575,coach,326,refundable
1097,575,first_class,853,non-refundable
1098,575,first_class,953,refundable
1099,579,business,568,non-refundable
1100,579,business,643,refundable
1101,579,coach,263,non-refundable
1102,579,coach,313,refundable
1103,579,first_class,893,non-refundable
1104,579,first_class,993,refundable
1105,589,business,526,non-refundable
1106,589,business,601,refundable
1107,589,coach,326,non-refundable
1108,589,coach,376,refundable
1109,589,first_class,844,non-refundable
1110,589,first_class,944,refundable
1111,590,business,674,non-refundable
1112,590,business,749,refundable
1113,590,coach,283,non-refundable
1114,590,coach,333,refundable
1115,590,first_class,865,non-refundable
1116,590,first_class,965,refundable
1117,592,business,563,non-refundable
1118,592,business,638,refundable
1119,592,coach,217,non-refundable
1120,592,coach,267,refundable
1121,592,first_class,822,non-refundable
1122,592,first_class,922,refundable
1123,596,business,631,non-refundable
1124,596,business,706,refundable
1125,596,coach,206,non-refundable
1126,596,coach,256,refundable
1127,596,first_class,972,non-refundable
1128,596,first_class,1072,refundable
1129,598,business,636,non-refundable
1130,598,business,711,refundable
1131,598,coach,202,non-refundable
1132,598,coach,252,refundable
1133,598,first_class,854,non-refundable
1134,598,first_class,954,refundable
1135,600,business,692,non-refundable
1136,600,business,767,refundable
1137,600,coach,351,non-refundable
1138,600,coach,401,refundable
1139,600,first_class,846,non-refundable
1140,600,first_class,946,refundable
1141,601,business,629,non-refundable
1142,601,business,704,refundable
1143,601,coach,277,non-refundable
1144,601,coach,327,refundable
1145,601,first_class,805,non-refundable
1146,601,first_class,905,refundable
1147,602,business,694,non-refundable
1148,602,business,769,refundable
1149,602,coach,225,non-refundable
1150,602,coach,275,refundable
1151,602,first_class,862,non-refundable
1152,602,first_class,962,refundable
1153,609,business,530,non-refundable
1154,609,business,605,refundable
1155,609,coach,367,non-refundable
1156,609,coach,417,refundable
1157,609,first_class,897,non-refundable
1158,609,first_class,997,refundable
1159,613,business,698,non-refundable
1160,613,business,773,refundable
1161,613,coach,396,non-refundable
1162,613,coach,446,refundable
1163,613,first_class,951,non-refundable
1164,613,first_class,1051,refundable
1165,616,business,647,non-refundable
1166,616,business,722,refundable
1167,616,coach,266,non-refundable
1168,616,coach,316,refundable
1169,616,first_class,872,non-refundable
1170,616,first_class,972,refundable
1171,617,business,615,non-refundable
1172,617,business,690,refundable
1173,617,coach,267,non-refundable
1174,617,coach,317,refundable
1175,617,first_class,954,non-refundable
1176,617,first_class,1054,refundable
1177,619,business,656,non-refundable
1178,619,business,731,refundable
1179,619,coach,391,non-refundable
1180,619,coach,441,refundable
1181,619,first_class,878,non-refundable
1182,619,first_class,978,refundable
1183,622,business,617,non-refundable
1184,622,business,692,refundable
1185,622,coach,310,non-refundable
1186,622,coach,360,refundable
1187,622,first_class,868,non-refundable
1188,622,first_class,968,refundable
1189,623,business,582,non-refundable
1190,623,business,657,refundable
1191,623,coach,352,non-refundable
1192,623,coach,402,refundable
1193,623,first_class,833,non-refundable
1194,623,first_class,933,refundable
1195,626,business,530,non-refundable
1196,626,business,605,refundable
1197,626,coach,337,non-refundable
1198,626,coach,387,refundable
1199,626,first_class,892,non-refundable
1200,626,first_class,992,refundable
1201,628,business,514,non-refundable
1202,628,business,589,refundable
1203,628,coach,213,non-refundable
1204,628,coach,263,refundable
1205,628,first_class,803,non-refundable
1206,628,first_class,903,refundable
1207,633,business,659,non-refundable
1208,633,business,734,refundable
1209,633,coach,329,non-refundable
1210,633,coach,379,refundable
1211,633,first_class,826,non-refundable
1212,633,first_class,926,refundable
1213,634,business,604,non-refundable
1214,634,business,679,refundable
1215,634,coach,313,non-refundable
1216,634,coach,363,refundable
1217,634,first_class,887,non-refundable
1218,634,first_class,987,refundable
1219,635,business,594,non-refundable
1220,635,business,669,refundable
1221,635,coach,207,non-refundable
1222,635,coach,257,refundable
1223,635,first_class,817,non-refundable
1224,635,first_class,917,refundable
1225,641,business,648,non-refundable
1226,641,business,723,refundable
1227,641,coach,241,non-refundable
1228,641,coach,291,refundable
1229,641,first_class,979,non-refundable
1230,641,first_class,1079,refundable
1231,644,business,640,non-refundable
1232,644,business,715,refundable
1233,644,coach,332,non-refundable
1234,644,coach,382,refundable
1235,644,first_class,880,non-refundable
1236,644,first_class,980,refundable
1237,646,business,690,non-refundable
1238,646,business,765,refundable
1239,646,coach,239,non-refundable
1240,646,coach,289,refundable
1241,646,first_class,875,non-refundable
1242,646,first_class,975,refundable
1243,647,business,597,non-refundable
1244,647,business,672,refundable
1245,647,coach,296,non-refundable
1246,647,coach,346,refundable
1247,647,first_class,904,non-refundable
1248,647,first_class,1004,refundable
1249,649,business,561,non-refundable
1250,649,business,636,refundable
1251,649,coach,260,non-refundable
1252,649,coach,310,refundable
1253,649,first_class,886,non-refundable
1254,649,first_class,986,refundable
1255,650,business,671,non-refundable
1256,650,business,746,refundable
1257,650,coach,293,non-refundable
1258,650,coach,343,refundable
1259,650,first_class,811,non-refundable
1260,650,first_class,911,refundable
1261,662,business,592,non-refundable
1262,662,business,667,refundable
1263,662,coach,293,non-refundable
1264,662,coach,343,refundable
1265,662,first_class,818,non-refundable
1266,662,first_class,918,refundable
1267,664,business,604,non-refundable
1268,664,business,679,refundable
1269,664,coach,272,non-refundable
1270,664,coach,322,refundable
1271,664,first_class,979,non-refundable
1272,664,first_class,1079,refundable
1273,668,business,668,non-refundable
1274,668,business,743,refundable
1275,668,coach,323,non-refundable
1276,668,coach,373,refundable
1277,668,first_class,829,non-refundable
1278,668,first_class,929,refundable
1279,669,business,574,non-refundable
1280,669,business,649,refundable
1281,669,coach,379,non-refundable
1282,669,coach,429,refundable
1283,669,first_class,891,non-refundable
1284,669,first_class,991,refundable
1285,670,business,667,non-refundable
1286,670,business,742,refundable
1287,670,coach,329,non-refundable
1288,670,coach,379,refundable
1289,670,first_class,957,non-refundable
1290,670,first_class,1057,refundable
1291,672,business,628,non-refundable
1292,672,business,703,refundable
1293,672,coach,348,non-refundable
1294,672,coach,398,refundable
1295,672,first_class,886,non-refundable
1296,672,first_class,986,refundable
1297,675,business,596,non-refundable
1298,675,business,671,refundable
1299,675,coach,359,non-refundable
1300,675,coach,409,refundable
1301,675,first_class,809,non-refundable
1302,675,first_class,909,refundable
1303,679,business,523,non-refundable
1304,679,business,598,refundable
1305,679,coach,213,non-refundable
1306,679,coach,263,refundable
1307,679,first_class,972,non-refundable
1308,679,first_class,1072,refundable
1309,680,business,587,non-refundable
1310,680,business,662,refundable
1311,680,coach,211,non-refundable
1312,680,coach,261,refundable
1313,680,first_class,960,non-refundable
1314,680,first_class,1060,refundable
1315,683,business,512,non-refundable
1316,683,business,587,refundable
1317,683,coach,263,non-refundable
1318,683,coach,313,refundable
1319,683,first_class,805,non-refundable
